active_months_L5M,avg_L1M_value,avg_L3M_value,avg_L5M_items_log,avg_L5M_skus,avg_L5M_value,avg_gap_L5M,avg_items_per_cat_L3M,avg_items_per_cat_L5M,cancel_rate_L5M,cnt_L1M_orders,cnt_L3M_orders,cv_L5M_value,global_cancel_val_ratio,recency_days,spend_velocity,std_L1M_value,std_L3M_value,sum_L1M_items_log,sum_L1M_value,sum_L3M_items_log,sum_L3M_value,tenure_days,label,snapshot_date
2,0.0,1307.41,56.18977571672114,18.0,1307.41,47.0,4.132329148965275,4.132329148965275,0.0,0.0,2.0,0.9447589683062824,0.0,41,0.0,0.0,1235.188267512285,0.0,0.0,112.37955143344227,2614.82,88,0,2011-01-31
4,229.56,471.72,23.8620892036444,7.75,405.8825,17.857142857142858,2.4992918714673213,2.873823467575365,0.1249843769528809,1.0,2.0,0.6112999920010291,0.0017121735305865,26,0.7299669295344695,0.0,342.4659562642687,19.32392410790116,229.56,61.424299277414434,943.44,425,0,2011-01-31
2,0.0,0.0,52.33223667750072,24.0,392.47,24.0,0.0,3.999333444425929,0.0,0.0,0.0,0.092341368669428,0.0247709881596888,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,0,2011-01-31
4,164.01000000000002,272.046,14.835735667269567,4.857142857142857,282.64714285714285,19.5,1.3494145094785148,1.54702728163838,0.0,3.0,5.0,0.7235382854799964,0.0,0,1.0851767715753953,163.7155957751124,239.05519358507988,25.639669285797257,492.03,66.08961138239793,1360.23,258,1,2011-01-31
3,488.46,549.205,70.70846343574827,32.666666666666664,688.0866666666667,42.0,4.427796057700329,5.142027348470219,0.0,1.0,2.0,0.3605665626018601,0.0139797762905562,22,1.3340920057173549,0.0,85.90640284635373,57.23885872786016,488.46,114.45488527988124,1098.41,424,1,2011-01-31
2,0.0,219.4,63.5419352351098,27.666666666666668,608.1666666666666,25.0,2.49943346885438,3.8882643153100234,0.3332222592469177,0.0,2.0,1.1866927317078035,0.0216108850220479,62,0.0,0.0,367.2712621482928,0.0,0.0,44.85385537350424,438.8,112,0,2011-01-31
3,0.0,116.4725,29.77183093785295,14.2,270.372,11.25,1.7908686325801746,2.532557423249492,0.3999200159968006,0.0,4.0,1.3913389144904271,0.018088249593841,53,0.0,0.0,175.4478850209752,0.0,0.0,46.63858431520974,465.89,239,0,2011-01-31
4,523.98,336.3,53.53247317772533,24.857142857142858,368.3985714285714,17.166666666666668,3.2555172322092574,3.765948966829724,0.285673475217826,1.0,5.0,0.8538032277041941,0.0087481470298608,12,0.9348438893844782,0.0,365.5340109346872,82.72130396445405,523.98,234.00562811196068,1681.5,411,0,2011-01-31
4,558.36,286.8266666666667,40.51144813230645,14.142857142857142,243.1142857142857,22.33333333333333,2.9326468539375585,2.883545044331754,0.285673475217826,1.0,3.0,0.8407147433752564,0.0153671599856742,0,1.9466809222759387,0.0,280.0683090485843,71.57258061823228,558.36,125.80178148259256,860.4800000000001,134,0,2011-01-31
2,0.0,249.01,51.30842468245078,18.5,373.06,41.0,1.999600079984003,3.2494251024815863,0.0,0.0,1.0,0.4702533698574294,0.0,62,0.0,0.0,0.0,0.0,0.0,24.844562141190256,249.01,416,0,2011-01-31
5,132.38,200.407,44.17753046393995,31.46153846153846,205.45538461538465,12.0,4.680561308532608,4.914797639290678,0.3076686408737789,2.0,10.0,0.9743057242657645,0.0309606327605981,7,0.3963334614060386,228.19750042452264,228.6648919294589,72.8866120804508,264.76,422.4595124729679,2004.07,413,1,2011-01-31
5,533.79,716.755,75.56630709518751,36.3,441.598,11.22222222222222,6.874105443961693,4.793573676248678,0.1999800019998,1.0,4.0,0.8799460365476524,0.0404069509082165,22,0.5585485974984479,0.0,270.4707341531305,94.96428023280706,533.79,467.19035111919015,2867.02,123,0,2011-01-31
3,146.55,162.22,27.98564399108026,21.25,148.285,31.666666666666668,3.832527953663975,3.4874814798005227,0.0,1.0,2.0,0.1407352926766511,0.0,22,1.3551041795093086,0.0,22.16072652238638,23.12477696465509,146.55,54.68167525910581,324.44,117,1,2011-01-31
2,0.0,151.08333333333334,33.223971317683535,26.33333333333333,151.08333333333334,8.0,4.027082318011244,4.027082318011244,0.0,0.0,3.0,0.9150958847163028,0.0,57,0.0,0.0,138.25665167843945,0.0,0.0,99.6719139530506,453.25,298,0,2011-01-31
2,0.0,296.02,50.46467707708721,24.0,388.0966666666666,20.5,2.686727096175915,3.790818119663575,0.3332222592469177,0.0,2.0,0.9247680737107424,0.0271780839623915,68,0.0,0.0,454.6979445741975,0.0,0.0,75.05076048103831,592.04,419,0,2011-01-31
2,0.0,124.725,18.99571507833792,7.666666666666667,167.45000000000002,22.5,1.7492087012142048,2.832250430377391,0.0,0.0,2.0,0.463364217864067,0.0,68,0.0,0.0,32.98653134235244,0.0,0.0,20.335135239308933,249.45,365,0,2011-01-31
2,0.0,234.125,27.59121353368969,15.75,234.125,10.0,3.509027403293619,3.509027403293619,0.0,0.0,4.0,1.0712518454348168,0.0,54,0.0,0.0,250.80790956427197,0.0,0.0,110.36485413475876,936.5,364,0,2011-01-31
2,0.0,439.65,40.50095344720985,17.0,426.85,22.5,3.2491877030742318,3.0660680413373385,0.0,0.0,1.0,0.1889776435608864,0.0243161010237285,67,0.0,0.0,0.0,0.0,0.0,34.99910472682531,439.65,325,0,2011-01-31
4,0.0,267.51250000000005,19.004410244216626,9.0,147.774,10.22222222222222,2.4412572128111627,2.2356715409487227,0.2999700029997,0.0,4.0,0.9873659260345968,0.0133310381958295,46,0.0,0.0,81.22265791226816,0.0,0.0,134.99689048812166,1070.0500000000002,300,1,2011-01-31
4,546.0,632.22,27.58443297049748,6.75,602.915,37.66666666666666,1.7328756841100956,1.6787347678236055,0.0,1.0,2.0,0.1322129399174476,0.0045537910880031,24,1.29543513333966,0.0,121.9334933478083,22.894585619810464,546.0,59.13888385747217,1264.44,420,0,2011-01-31
3,0.0,124.14166666666668,24.273691183149992,11.142857142857142,155.82142857142858,12.833333333333334,2.049420827263313,2.256563103921795,0.285673475217826,0.0,6.0,0.8961685067020536,0.0462553698637084,47,0.0,0.0,122.35175036208786,0.0,0.0,125.2970683979252,744.85,124,0,2011-01-31
2,0.0,540.77,53.36591806504168,22.33333333333333,540.77,18.5,4.293596376054994,4.293596376054994,0.0,0.0,3.0,0.6060022676631694,0.0,46,0.0,0.0,327.70845228647977,0.0,0.0,160.09775419512502,1622.31,425,1,2011-01-31
4,228.445,144.53199999999998,28.96294581664244,11.692307692307692,216.0476923076923,9.5,2.891566446018671,3.864675328709112,0.1538343204368894,2.0,10.0,0.9749835056727608,0.0232484273797093,5,0.9483505382890988,327.2419472653223,166.66787818226337,55.51946380511086,456.89,183.17106762652764,1445.32,386,1,2011-01-31
2,0.0,0.0,26.14020025789089,10.0,189.1675,8.333333333333334,0.0,2.0636390342567816,0.2499375156210947,0.0,0.0,1.0655093961732771,0.0071455857726684,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,0,2011-01-31
2,0.0,85.08,23.881950959197454,8.666666666666666,157.77,15.5,1.4993338606069817,1.8660492750643891,0.0,0.0,2.0,0.9543503170661508,0.0496676736197159,68,0.0,0.0,116.7857559807702,0.0,0.0,38.20789928977764,170.16,419,0,2011-01-31
2,0.0,23.16,7.110696122978827,2.0,23.16,2.0,1.2491256869067966,1.2491256869067966,0.0,0.0,2.0,0.8572841593937333,0.0,60,0.0,0.0,19.855558415718257,0.0,0.0,14.221392245957654,46.32,426,0,2011-01-31
3,0.0,103.68,21.3992711607986,5.285714285714286,724.3599999999999,13.0,0.9990009990009991,1.1850002755691376,0.0,0.0,1.0,0.7019356755615336,0.0,54,0.0,0.0,0.0,0.0,0.0,4.976733742420574,103.68,132,0,2011-01-31
2,0.0,312.08500000000004,41.09790808378457,16.75,307.605,13.333333333333334,2.716187307447692,2.92920257466107,0.0,0.0,2.0,0.6165019876595585,0.0,68,0.0,0.0,117.21709111729405,0.0,0.0,71.8796546052256,624.1700000000001,108,0,2011-01-31
4,0.0,340.63,27.38732840034191,16.5,197.275,17.6,5.997917555136779,4.057054861670427,0.0,0.0,2.0,0.6711440520344607,0.092183843464032,46,0.0,0.0,26.33265653138704,0.0,0.0,86.96213762443551,681.26,344,1,2011-01-31
2,0.0,0.0,33.69131368617724,15.0,276.175,20.0,0.0,2.4995834027662056,0.0,0.0,0.0,0.3849483827392584,0.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,2011-01-31
3,0.0,-39.8,28.12996643046476,12.666666666666666,370.9,17.5,0.9990009990009991,2.610354116256901,0.3332222592469177,0.0,1.0,0.9592365647665776,0.0224331388188557,90,0.0,0.0,0.0,0.0,0.0,0.0,-39.8,412,0,2011-01-31
4,157.2,124.37,15.878838859176392,9.0,139.41166666666666,25.4,1.8989258845850148,2.0823757449657028,0.333277787035494,1.0,5.0,1.2898530717259509,0.0524371253997613,14,0.7583822465224732,0.0,196.7815717998004,15.76635494220582,157.2,61.534993817599954,621.85,424,1,2011-01-31
3,0.0,122.6875,18.647729159678786,11.5,135.85,20.8,2.7492085763078995,3.221287320896508,0.166638893517747,0.0,4.0,0.5676742105347249,0.0063331795275448,48,0.0,0.0,90.70411029826596,0.0,0.0,59.57579070972015,490.75,186,0,2011-01-31
2,0.0,151.5,21.278230285986822,10.0,188.77,57.0,1.332889036987671,2.266124582481038,0.0,0.0,1.0,0.2792152368194545,0.0114001863875133,62,0.0,0.0,0.0,0.0,0.0,11.024301549187925,151.5,424,0,2011-01-31
3,0.0,194.5288888888889,18.165826847257115,9.266666666666667,178.33933333333334,4.5,2.362630686185716,2.385401742493791,0.266648890073995,0.0,9.0,1.1564365917586408,0.0166594010396663,48,0.0,0.0,240.65761666963945,0.0,0.0,176.63536203933995,1750.7600000000002,419,0,2011-01-31
5,658.7428571428571,435.4581666666666,53.16987705336152,23.24576271186441,559.6233898305085,1.2564102564102564,3.260405056225784,3.697296437884519,0.2118626113338022,7.0,60.0,1.5516461134657464,0.0512976606837281,4,0.5294653256015024,916.971596228845,534.2233485448575,319.0870908514834,4611.2,2424.290524209508,26127.49,426,0,2011-01-31
4,0.0,329.985,82.46463814472548,32.25,623.7775,31.0,2.6662222962839524,3.857847564623648,0.0,0.0,2.0,0.6457009791834639,0.0,47,0.0,0.0,41.17482786849268,0.0,0.0,87.02134347268202,659.97,173,0,2011-01-31
3,0.0,138.285,17.41229907711845,8.2,169.032,21.0,1.832639161925202,2.2992280748749017,0.0,0.0,2.0,0.6238247768100399,0.0066166989521675,63,0.0,0.0,59.16362438187844,0.0,0.0,20.48092719549794,276.57,424,0,2011-01-31
2,0.0,0.0,48.78466291646579,18.5,890.0550000000001,52.0,0.0,3.285084313837981,0.0,0.0,0.0,0.2212310521551652,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0,2011-01-31
2,0.0,283.065,28.57072731431441,15.0,283.065,20.0,4.332055939697182,4.332055939697182,0.0,0.0,2.0,0.1522048433146203,0.0,53,0.0,0.0,43.08401617769632,0.0,0.0,57.14145462862882,566.13,73,0,2011-01-31
4,0.0,323.815,17.612287062545732,6.0,431.102,10.444444444444445,3.039467197255733,3.147772740227577,0.1999800019998,0.0,4.0,0.8192782048071748,0.0197263348857547,52,0.0,0.0,328.32745580187674,0.0,0.0,58.819495228538685,1295.26,424,1,2011-01-31
2,0.0,0.0,55.02261977840922,47.75,168.6875,5.666666666666667,0.0,5.4486661370108,0.2499375156210947,0.0,0.0,0.7695035739622935,0.0122959638498662,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0,2011-01-31
4,-16.65,396.65833333333336,26.39725041044208,10.9,372.745,10.11111111111111,3.6563802029995034,3.459989526199757,0.1999800019998,1.0,6.0,0.8714959264544633,0.0057823472287907,25,-0.020987835878905,0.0,364.4607638918992,0.0,-16.65,156.88932700119332,2379.9500000000003,423,1,2011-01-31
3,0.0,253.85,45.84068963233155,36.142857142857146,207.96,11.666666666666666,6.195599282413652,4.928524988371813,0.142836737608913,0.0,2.0,0.548760588583758,0.0035428113934391,67,0.0,0.0,80.00206122344599,0.0,0.0,121.2377138976638,507.7000000000001,213,0,2011-01-31
2,0.0,231.98333333333332,7.331120512104653,2.0,231.98333333333332,12.5,1.4987511239385305,1.4987511239385305,0.0,0.0,3.0,0.513552903920003,0.064625933848704,53,0.0,0.0,119.13622804727927,0.0,0.0,21.99336153631396,695.95,425,0,2011-01-31
2,261.5,446.575,51.80579591495338,28.0,446.575,29.0,5.707121794788763,5.707121794788763,0.0,1.0,2.0,0.5860941363982851,0.0,26,0.8783519005766109,0.0,261.73557505620056,41.4867112721544,261.5,103.61159182990676,893.15,384,1,2011-01-31
5,50.2,190.19222222222223,44.6973619909522,35.38461538461539,197.97230769230768,10.166666666666666,4.741433591839079,5.50081618125228,0.2307514806553342,2.0,9.0,0.7283311173346811,0.0306677351016452,22,0.1759623305077319,128.48130214159568,142.3700696931923,31.25067910100053,100.4,375.462851244902,1711.73,426,1,2011-01-31
2,0.0,193.6,24.138670198841304,10.0,208.3,21.0,1.7495626093476628,1.9579341125391871,0.0,0.0,1.0,0.0998023982932607,0.0,83,0.0,0.0,0.0,0.0,0.0,18.18531435973205,193.6,104,0,2011-01-31
2,0.0,42.673333333333325,13.324689350529765,14.0,75.635,9.666666666666666,1.49939626264456,1.9494647052325949,0.2499375156210947,0.0,3.0,1.1850947676278747,0.0177442214833725,81,0.0,0.0,74.3844313908047,0.0,0.0,19.737753636030305,128.01999999999998,231,0,2011-01-31
2,0.0,90.02333333333333,22.43601305059299,25.83333333333333,90.02333333333333,5.2,3.3358104515585807,3.3358104515585807,0.4999166805532411,0.0,6.0,1.3332391562784447,0.0625218433422702,54,0.0,0.0,120.0239662178628,0.0,0.0,134.61607830355794,540.14,186,0,2011-01-31
4,554.95,541.7666666666668,73.60339069447909,45.25,582.3675000000001,39.0,5.576709117556807,5.401129513458194,0.0,1.0,3.0,0.2041828786256213,0.0066611388406398,13,1.0243339691133944,0.0,106.38938308559428,105.1415658771278,554.95,226.9979065905248,1625.3000000000002,362,0,2011-01-31
3,0.0,275.27166666666665,46.293187932744495,27.0,301.7725,8.142857142857142,4.364011520510961,4.28845985740688,0.0,0.0,6.0,0.783488911633679,0.0,55,0.0,0.0,148.23474348703363,0.0,0.0,261.4925776759374,1651.63,112,1,2011-01-31
2,0.0,173.92666666666665,31.339470590489867,22.666666666666668,173.92666666666665,13.0,3.4201159144364226,3.4201159144364226,0.0,0.0,3.0,0.1073908169496081,0.0,56,0.0,0.0,18.678234213472464,0.0,0.0,94.0184117714696,521.78,82,0,2011-01-31
2,0.0,108.3,8.344157604888247,2.333333333333333,171.70000000000002,24.0,0.9995002498750624,0.9994171037868136,0.0,0.0,1.0,1.057981152420792,0.0087346056856459,68,0.0,0.0,0.0,0.0,0.0,5.83773044716594,108.3,333,0,2011-01-31
3,0.0,1128.5,43.83281694369697,13.5,1284.7,26.0,3.398920615477304,3.6987938632201582,0.0,0.0,2.0,0.7226147891139896,0.0,54,0.0,0.0,1562.2110116754395,0.0,0.0,81.22133764620281,2257.0,417,0,2011-01-31
5,583.45,730.2875,84.86915241416467,50.833333333333336,706.5483333333333,20.6,7.099794043668924,7.74224046123938,0.0,1.0,4.0,0.1406674003868057,0.0,26,0.5991989456207316,0.0,118.94618065186734,62.792662198253545,583.45,323.75228392039446,2921.15,265,0,2011-01-31
3,0.0,145.565,29.914541274764627,35.5,144.9175,18.666666666666668,4.880191729222104,4.639651133859352,0.0,0.0,2.0,0.7288129025543618,0.0,57,0.0,0.0,37.73828891192605,0.0,0.0,56.81953506300603,291.13,113,0,2011-01-31
5,380.0214285714286,455.9911764705882,48.97889536003821,32.92307692307692,448.2703846153846,5.76,4.088769277976992,4.068917321706267,0.1538402369139648,7.0,17.0,0.6721060435698404,0.0101165510991211,7,1.0294897347084888,358.5267922777214,341.6264874077088,255.16835259168536,2660.15,872.6999977531912,7751.85,417,1,2011-01-31
5,263.0,375.4872727272727,34.30558456629356,20.785714285714285,376.4857142857143,8.307692307692308,3.3835717680797446,3.539290564453096,0.2856938790086422,1.0,11.0,0.9614735016929048,0.0056547111324669,21,0.1910245111806235,0.0,371.7621839588021,24.68712005785661,263.0,373.4434305512565,4130.36,411,1,2011-01-31
3,92.865,95.4775,25.84556571595965,24.33333333333333,128.65333333333334,18.2,3.332361689302199,3.667288429701332,0.166638893517747,2.0,4.0,0.7911212177053001,0.0359432110095274,8,1.4589562986043831,127.15901246077684,112.81188807774944,35.00522558963184,185.73,72.68897339246439,381.91,421,1,2011-01-31
5,377.6071428571428,644.7227586206897,24.833682739816798,6.3125,560.1120833333333,3.0851063829787235,2.0665850320198884,1.937608288300691,0.0416657986291952,7.0,29.0,1.1972972785344047,0.0187440869667125,5,0.4241197499486547,410.8357462828783,753.9643339418675,146.42217158880288,2643.25,833.7202324023367,18696.96,426,0,2011-01-31
2,0.0,304.18,37.87119421297552,20.666666666666668,339.61,15.0,5.331556147950684,3.9673486926535606,0.0,0.0,1.0,0.1467550692802663,0.0,88,0.0,0.0,0.0,0.0,0.0,36.08616378856091,304.18,369,0,2011-01-31
5,379.7,168.95714285714286,21.36146257649593,9.625,210.798125,9.666666666666666,2.522629809930605,2.600955902632632,0.187488281982376,1.0,7.0,1.1146332115266495,0.008743730367405,7,0.963135199120656,0.0,206.216173849538,39.30741443394617,379.7,122.0151212614883,1182.7,423,1,2011-01-31
2,367.29,254.62,30.923462689618493,13.5,254.62,50.0,3.873781679517651,3.873781679517651,0.0,1.0,2.0,0.6257906538446422,0.0252266866112074,3,2.163753829235724,0.0,159.33944207257665,53.4087753951612,367.29,61.846925379236986,509.24,419,0,2011-01-31
4,0.0,96.7,13.516223853117245,7.2,129.10399999999998,24.0,2.998500749625188,2.6322171784598405,0.0,0.0,2.0,0.2528622887754151,0.0,55,0.0,0.0,20.43538597629123,0.0,0.0,23.46523644938646,193.4,223,0,2011-01-31
5,1220.4,307.21857142857147,13.78881258629409,5.0625,217.3675,6.733333333333333,2.360817240966415,1.813615767144378,0.3749765639647521,1.0,7.0,1.7920781721954278,0.0615129809153299,26,1.7024640437473553,0.0,508.5409658171952,58.96432770212531,1220.4,141.4436066688804,2150.53,419,1,2011-01-31
3,71.175,80.20909090909092,2.5008579063439758,1.2727272727272727,80.20909090909092,6.3,1.089910044523647,1.089910044523647,0.4545041359876375,2.0,11.0,1.832319182776653,0.3060898640665811,18,0.4840190411424684,147.1135658258612,146.97048822498652,2.833213344056216,142.35,27.509436969783728,882.3000000000001,389,0,2011-01-31
4,23.2875,42.8125,6.376919254567799,4.090909090909091,64.7090909090909,12.1,1.253404626409521,1.4750088989887056,0.2727024815925825,4.0,8.0,1.515417842237401,0.0915702998273245,18,0.8159124087591241,37.921022643559255,61.88347777418922,12.160552130228362,93.15,41.697376999933496,342.5,139,0,2011-01-31
2,0.0,222.88,40.40076668063874,17.0,319.78,38.0,3.2491877030742318,3.1243795964307024,0.0,0.0,1.0,0.4285348228755083,0.0,71,0.0,0.0,0.0,0.0,0.0,33.20042624649416,222.88,109,1,2011-01-31
2,0.0,0.0,19.51506886435602,9.5,171.9875,12.333333333333334,0.0,2.7824658431302147,0.2499375156210947,0.0,0.0,0.8276232101135288,0.0050464501202211,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,1,2011-01-31
2,0.0,0.0,70.1954550815316,26.5,1000.1,17.0,0.0,5.648782765316469,0.0,0.0,0.0,0.6568358593005132,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0,2011-01-31
3,0.0,333.95,23.088760922838908,9.2,244.106,17.75,2.1995600879824035,1.9261338199283655,0.0,0.0,1.0,0.5452676957530528,0.0,73,0.0,0.0,0.0,0.0,0.0,27.37589488785281,333.95,298,1,2011-01-31
2,0.0,124.6,15.301575840536682,6.0,104.15,41.0,1.9995001249687576,1.9992503123594412,0.0,0.0,1.0,0.2776801696626031,0.0,69,0.0,0.0,0.0,0.0,0.0,20.308466992226773,124.6,110,0,2011-01-31
4,378.32,366.83,25.89037074558316,10.25,308.4775,17.714285714285715,2.5909750559471503,2.3262261736645877,0.2499687539057618,1.0,4.0,0.9850774445785956,0.0173542607143678,0,0.7734918081945316,0.0,332.0407840411576,48.08749353470157,378.32,131.7710784504015,1467.32,414,0,2011-01-31
4,418.57,655.856,63.76294823020447,22.5,759.63,16.571428571428573,3.925246357956892,4.214870589928295,0.0,2.0,5.0,0.7875921679924247,0.0,3,0.7658449415725403,206.37618515710577,648.5928796093895,87.00470769629835,837.14,278.41354382934827,3279.28,119,0,2011-01-31
3,0.0,162.65333333333334,14.53041534645645,5.75,147.3175,21.33333333333333,1.7217455049766384,1.5412466443535733,0.0,0.0,3.0,0.4049178050741859,0.0,45,0.0,0.0,62.6609458381641,0.0,0.0,47.63735583770365,487.96,109,0,2011-01-31
3,168.44,131.63,29.79095833202387,25.25,158.41,31.0,3.804706241633788,5.602842353057383,0.2499375156210947,1.0,3.0,0.7688669622900232,0.0123180446233921,27,1.2796474967712528,0.0,133.9729364461345,18.17651782541408,168.44,63.74416721233612,394.89,378,0,2011-01-31
3,158.8,158.8,45.43581727078652,45.5,242.0475,41.66666666666666,4.874390701162355,5.402134143297636,0.0,1.0,1.0,0.3743031680517201,0.0,8,3.0,0.0,0.0,36.398131009466105,158.8,36.398131009466105,158.8,361,0,2011-01-31
2,0.0,153.77,27.583452235496075,12.5,204.385,37.0,2.9990003332222592,3.099180230598332,0.0,0.0,1.0,0.3502217346565527,0.0637896000337213,68,0.0,0.0,0.0,0.0,0.0,16.65761076718674,153.77,305,0,2011-01-31
4,1285.62,637.61,68.25891026980585,25.75,617.3399999999999,35.333333333333336,3.816596597245616,3.779012274064642,0.2499375156210947,1.0,3.0,0.8636220544700696,0.0092609629788248,7,2.016310911058484,0.0,651.0814320037086,118.05498057499996,1285.62,190.10527372735305,1912.83,424,0,2011-01-31
4,167.0025,216.37,11.12165355297935,4.375,214.27,20.857142857142858,1.5269773822946773,1.536799175342667,0.2499687539057618,4.0,6.0,0.7876880986371039,0.0256574368693351,0,1.5436751860239404,227.73054492462504,199.09325674165865,24.452384157378397,668.01,53.4340396813502,1298.22,197,1,2011-01-31
5,210.24,326.4422222222222,32.86457708758893,12.857142857142858,277.9035714285714,10.692307692307692,3.0424661032897844,2.955384505839497,0.2142704092564817,3.0,9.0,0.8459702912837218,0.0313789921240166,0,0.6440343365169265,196.4385585876663,260.6816472144605,87.23677207008578,630.72,350.19937209042223,2937.98,424,0,2011-01-31
4,-419.4,41.7,15.66282052162155,5.8,116.548,26.75,1.374188030859695,2.3655950098260434,0.3999200159968006,1.0,4.0,2.9275285786358656,0.3835118920359915,19,-7.543165467625899,0.0,343.33013267116536,0.0,-419.4,21.44120434473647,166.8,416,0,2011-01-31
3,0.0,311.3,10.29594388720808,3.333333333333333,304.9166666666667,45.0,1.332889036987671,1.221759441283468,0.0,0.0,1.0,0.0184389159528575,0.0,62,0.0,0.0,0.0,0.0,0.0,12.10624678537082,311.3,263,1,2011-01-31
2,0.0,344.0,56.219465716337446,23.0,317.46500000000003,32.0,6.997667444185272,5.99833382207264,0.0,0.0,1.0,0.1182052782898642,0.0,78,0.0,0.0,0.0,0.0,0.0,50.53935534791234,344.0,419,1,2011-01-31
3,124.73333333333332,159.40900000000002,23.048844168826644,10.5,159.40900000000002,7.333333333333333,2.254361419859399,2.254361419859399,0.0,3.0,10.0,0.870611830181915,0.0,10,0.7042262356579616,40.355369324704895,138.7842318492991,59.889672482001615,374.2,230.48844168826645,1594.09,76,1,2011-01-31
4,0.0,206.98666666666668,20.773733733599503,8.714285714285714,178.96857142857144,15.5,2.399342412979139,1.946281157545103,0.428510212826739,0.0,3.0,0.9686948352820804,0.0424636932154335,59,0.0,0.0,184.81595989885,0.0,0.0,64.50163782566258,620.96,422,1,2011-01-31
3,0.0,297.37,35.797692091221485,16.166666666666668,338.555,12.8,2.4199733630869007,3.391911861281862,0.166638893517747,0.0,3.0,0.7518106505867411,0.0208335479443344,84,0.0,0.0,146.4493690665822,0.0,0.0,85.43743555956456,892.11,424,0,2011-01-31
3,0.0,210.25,51.25092192701472,18.25,670.4925000000001,30.0,2.4990006244692573,3.799032065607333,0.0,0.0,2.0,0.9872835605902096,0.0081683501747835,60,0.0,0.0,215.31401487130373,0.0,0.0,42.82280379805569,420.5,421,0,2011-01-31
2,0.0,150.00000000000003,46.4637271071108,24.33333333333333,417.7266666666667,26.5,1.4992503748125938,4.905761021648195,0.0,0.0,1.0,0.9396871374327512,0.0,69,0.0,0.0,0.0,0.0,0.0,8.348774539791274,150.00000000000003,122,0,2011-01-31
3,119.3,156.075,18.17543156370381,11.666666666666666,186.67,43.5,4.4966280907295655,3.94203912375361,0.0,1.0,2.0,0.3455406784420701,0.0,26,1.146564151850072,0.0,52.00770375627056,8.1886891244442,119.3,28.04772404255351,312.15,389,0,2011-01-31
5,253.1,192.97,24.248547284289344,15.2,152.168,13.333333333333334,3.6957830702939543,2.8027527635943787,0.0999900009999,1.0,4.0,0.5705810646717357,0.0204162328217192,25,0.9837021298647456,0.0,66.0364439785588,26.07797647068434,253.1,126.4633400330996,771.88,179,0,2011-01-31
2,0.0,31.406666666666663,32.23939304344284,33.25,118.1675,13.333333333333334,2.082531766508676,4.749000437179969,0.2499375156210947,0.0,3.0,1.5384340191714017,0.037665090162082,82,0.0,0.0,66.4016161951901,0.0,0.0,24.49571739091085,94.22,122,0,2011-01-31
2,0.0,195.09333333333333,25.90155477292352,13.0,195.09333333333333,13.0,2.42765376317726,2.42765376317726,0.3332222592469177,0.0,3.0,0.9252423017650878,0.0162602551911022,42,0.0,0.0,180.50953003465864,0.0,0.0,77.70466431877057,585.28,363,0,2011-01-31
3,370.96,361.8528571428571,78.97497497905347,37.41666666666666,568.2991666666667,9.545454545454543,3.91384857876129,5.034191614290282,0.3333055578701775,2.0,7.0,1.848808771012971,0.0246358577090068,10,0.8787154999861823,579.0638852492874,345.36249312446023,105.25179961072855,741.92,322.6727065735035,2532.97,115,0,2011-01-31
3,0.0,158.61666666666667,16.64419505936857,10.5,202.0125,27.0,2.403835600506798,2.4277204894328355,0.0,0.0,3.0,0.5737850484411104,0.0,53,0.0,0.0,94.09734764239283,0.0,0.0,43.45498469402512,475.85,353,0,2011-01-31
5,167.25,220.48,24.93996613192375,8.285714285714286,258.43142857142857,22.5,1.7326532387069036,1.951738062639897,0.0,2.0,5.0,0.4996423902859548,0.000402296501533,17,0.9102866473149492,172.88760800011087,101.97635902502108,31.124077560100325,334.5,103.36094084938767,1102.4,341,1,2011-01-31
5,170.26250000000002,223.45,9.39711358506547,4.7368421052631575,180.11947368421053,7.555555555555555,1.7397847066069454,1.5661299103720865,0.4210304720804168,4.0,9.0,1.2373906132232282,0.0381342065093902,7,1.0159618109942568,224.554040322146,194.55323153317192,47.206782554806985,681.0500000000001,91.279825763157,2011.05,424,0,2011-01-31
4,237.74,302.225,43.980702869450376,17.0,355.18,28.0,3.4615879595563954,3.626290793298595,0.0,2.0,4.0,0.4076943527015025,0.015100436206694,12,1.1799487137066755,96.16652224137046,96.2455974750707,63.463301007580185,475.48,144.1903869451574,1208.9,419,0,2011-01-31
3,0.0,201.6,4.693831182091895,1.0,201.6,15.5,0.9990009990009991,0.9990009990009991,0.0,0.0,4.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,18.4924221680389,806.4,384,0,2011-01-31
4,0.0,418.70666666666665,51.80397690530504,22.83333333333333,422.1816666666667,16.4,5.998222777598824,4.57330577290734,0.0,0.0,3.0,0.4460847177356551,0.0,56,0.0,0.0,261.53659520865017,0.0,0.0,155.02922034919334,1256.12,138,0,2011-01-31
